,acc_id,account_type,credit_turnover,debit_turnover,month_data_date,acc_status,min_balance,balance,rejected_payments,monthly_payment_scheduled,credit_limit,error_code
298,47126604,A,3269.0,1926.0,2021-06-03 00:00:00,D,4662,5343,0,7,1000,
299,47126616,A,967.0,5465.0,2021-06-03 00:00:00,D,-7299,-498,0,7,1000,
300,47126628,A,696.0,3550.0,2021-06-03 00:00:00,D,358,1146,0,7,1000,
301,47126640,A,5166.0,6757.0,2021-06-03 00:00:00,D,2431,2409,0,7,1000,
302,47126652,A,5980.0,1314.0,2021-06-03 00:00:00,D,6906,8666,0,7,1000,
303,47126664,A,5035.0,4305.0,2021-06-03 00:00:00,D,9205,4730,0,7,1000,
304,47126676,A,4336.0,6420.0,2021-06-03 00:00:00,D,6022,1916,0,7,1000,
305,47126688,A,1602.0,928.0,2021-06-03 00:00:00,D,4104,4674,0,7,1000,
306,47126700,A,5235.0,3588.0,2021-06-03 00:00:00,D,12161,5647,0,7,1000,
307,47126712,A,4562.0,5335.0,2021-06-03 00:00:00,D,2904,3227,0,7,1000,
308,47126724,A,486.0,3405.0,2021-06-03 00:00:00,D,52,1081,0,7,1000,
309,47126736,A,2411.0,5221.0,2021-06-03 00:00:00,D,4745,1190,0,7,1000,
310,47126748,A,5619.0,1882.0,2021-06-03 00:00:00,D,2595,7737,0,7,1000,
311,47126760,A,19.0,5307.0,2021-06-03 00:00:00,D,-4133,-1288,0,7,1000,
312,47126772,A,2826.0,5464.0,2021-06-03 00:00:00,D,3310,1362,0,7,1000,
313,47126784,A,788.0,2601.0,2021-06-03 00:00:00,D,3347,2187,0,7,1000,
314,47126796,A,2857.0,2800.0,2021-06-03 00:00:00,D,2225,4057,0,7,1000,
315,47126808,A,1605.0,3541.0,2021-06-03 00:00:00,D,-1294,2064,0,7,1000,
316,47126820,A,5582.0,1928.0,2021-06-03 00:00:00,D,2874,7654,0,7,1000,
317,47126832,A,4098.0,1835.0,2021-06-03 00:00:00,D,1528,6263,0,7,1000,
318,47126844,A,4336.0,5483.0,2021-06-03 00:00:00,D,1728,2853,0,7,1000,
319,47126856,A,87.0,3242.0,2021-06-03 00:00:00,D,314,845,0,7,1000,
320,47126868,A,4463.0,3795.0,2021-06-03 00:00:00,D,5500,4668,0,7,1000,
321,47126880,A,584.0,1830.0,2021-06-03 00:00:00,D,371,2754,0,7,1000,
322,47126892,A,7.0,6055.0,2021-06-03 00:00:00,D,-2057,-2048,0,7,1000,
323,47126904,A,2302.0,6752.0,2021-06-03 00:00:00,D,-3095,-450,0,7,1000,
324,47126916,A,860.0,3891.0,2021-06-03 00:00:00,D,4236,969,0,7,1000,
325,47126928,A,5998.0,1029.0,2021-06-03 00:00:00,D,5151,8969,0,7,1000,
326,47126940,A,296.0,6072.0,2021-06-03 00:00:00,D,-2160,-1776,0,7,1000,
327,47126952,A,705.0,6310.0,2021-06-03 00:00:00,D,-731,-1605,0,7,1000,
328,47126964,A,2217.0,3141.0,2021-06-03 00:00:00,D,4517,3076,0,7,1000,
337,47127000,A,1837.0,406.0,2021-06-03 00:00:00,D,7048,5431,0,7,1000,
338,47127012,A,2251.0,5220.0,2021-06-03 00:00:00,D,-12,1031,0,7,1000,
339,47127024,A,4118.0,3282.0,2021-06-03 00:00:00,D,4722,4836,0,7,1000,
340,47127036,A,4536.0,3331.0,2021-06-03 00:00:00,D,5792,5205,0,7,1000,
341,47127048,A,4217.0,6504.0,2021-06-03 00:00:00,D,132,1713,0,7,1000,
342,47127060,A,3924.0,3526.0,2021-06-03 00:00:00,D,-534,4398,0,7,1000,
343,47127072,A,747.0,3927.0,2021-06-03 00:00:00,D,2488,820,0,7,1000,
344,47127084,A,5789.0,1912.0,2021-06-03 00:00:00,D,8820,7877,0,7,1000,
345,47127096,A,1735.0,4391.0,2021-06-03 00:00:00,D,-216,1344,0,7,1000,
346,47127108,A,1457.0,3264.0,2021-06-03 00:00:00,D,650,2193,0,7,1000,
347,47127120,A,3667.0,3488.0,2021-06-03 00:00:00,D,-350,4179,0,7,1000,
348,47127132,A,2268.0,50.0,2021-06-03 00:00:00,D,11514,6218,0,7,1000,
349,47127144,A,5135.0,3165.0,2021-06-03 00:00:00,D,12255,5970,0,7,1000,
350,47127156,A,60.0,4744.0,2021-06-03 00:00:00,D,-2003,-684,0,7,1000,
351,47127168,A,1067.0,5247.0,2021-06-03 00:00:00,D,8752,-180,0,7,1000,
352,47127180,A,265.0,2856.0,2021-06-03 00:00:00,D,-1354,1409,0,7,1000,
353,47127192,A,5246.0,5704.0,2021-06-03 00:00:00,D,-444,3542,0,7,1000,
354,47127204,A,2514.0,6153.0,2021-06-03 00:00:00,D,1448,361,0,7,1000,
355,47127216,A,2399.0,1448.0,2021-06-03 00:00:00,D,4969,4951,0,7,1000,
356,47127228,A,5865.0,1721.0,2021-06-03 00:00:00,D,5370,8144,0,7,1000,
357,47127240,A,5038.0,5773.0,2021-06-03 00:00:00,D,3995,3265,0,7,1000,
358,47127252,A,893.0,6066.0,2021-06-03 00:00:00,D,-7777,-1173,0,7,1000,
359,47127264,A,1440.0,5079.0,2021-06-03 00:00:00,D,5930,361,0,7,1000,
360,47127276,A,2600.0,4109.0,2021-06-03 00:00:00,D,1537,2491,0,7,1000,
361,47127288,A,3346.0,2914.0,2021-06-03 00:00:00,D,2531,4432,0,7,1000,
362,47127300,A,2907.0,6386.0,2021-06-03 00:00:00,D,2227,521,0,7,1000,
363,47127312,A,3790.0,1577.0,2021-06-03 00:00:00,D,6060,6213,0,7,1000,
364,47127324,A,1449.0,2355.0,2021-06-03 00:00:00,D,-904,3094,0,7,1000,
365,47127336,A,4625.0,6548.0,2021-06-03 00:00:00,D,2512,2077,0,7,1000,
366,47127348,A,339.0,838.0,2021-06-03 00:00:00,D,-3848,3501,0,7,1000,
367,47127360,A,4967.0,3288.0,2021-06-03 00:00:00,D,8020,5679,0,7,1000,
368,47127372,A,4085.0,3671.0,2021-06-03 00:00:00,D,8943,4414,0,7,1000,
369,47127384,A,3594.0,580.0,2021-06-03 00:00:00,D,10055,7014,0,7,1000,
370,47127396,A,2480.0,3173.0,2021-06-03 00:00:00,D,8313,3307,0,7,1000,
371,47127408,A,2641.0,4114.0,2021-06-03 00:00:00,D,2149,2527,0,7,1000,
372,47127420,A,1263.0,2001.0,2021-06-03 00:00:00,D,3553,3262,0,7,1000,
373,47127432,A,84.0,1388.0,2021-06-03 00:00:00,D,806,2696,0,7,1000,
374,47127444,A,5293.0,3784.0,2021-06-03 00:00:00,D,7528,5509,0,7,1000,
375,47127456,A,5354.0,4336.0,2021-06-03 00:00:00,D,2522,5018,0,7,1000,
376,47127468,A,4829.0,3668.0,2021-06-03 00:00:00,D,3383,5161,0,7,1000,
377,47127480,A,970.0,4710.0,2021-06-03 00:00:00,D,-10598,260,0,7,1000,
378,47127492,A,770.0,4349.0,2021-06-03 00:00:00,D,-149,421,0,7,1000,
379,47127504,A,1979.0,2914.0,2021-06-03 00:00:00,D,7230,3065,0,7,1000,
380,47127516,A,4789.0,5236.0,2021-06-03 00:00:00,D,2366,3553,0,7,1000,
381,47127528,A,3115.0,2741.0,2021-06-03 00:00:00,D,-4606,4374,0,7,1000,
382,47127540,A,896.0,576.0,2021-06-03 00:00:00,D,175,4320,0,7,1000,
383,47127552,A,2094.0,6205.0,2021-06-03 00:00:00,D,-3889,-111,0,7,1000,
384,47127564,A,313.0,2986.0,2021-06-03 00:00:00,D,-3876,1327,0,7,1000,
385,47127576,A,829.0,4387.0,2021-06-03 00:00:00,D,-4991,442,0,7,1000,
386,47127588,A,3297.0,429.0,2021-06-03 00:00:00,D,2660,6868,0,7,1000,
387,47127600,A,3074.0,5293.0,2021-06-03 00:00:00,D,1450,1781,0,7,1000,
388,47127612,A,4355.0,5479.0,2021-06-03 00:00:00,D,-1941,2876,0,7,1000,
389,47127624,A,911.0,5082.0,2021-06-03 00:00:00,D,1214,-171,0,7,1000,
390,47127636,A,3564.0,5564.0,2021-06-03 00:00:00,D,2699,2000,0,7,1000,
391,47127648,A,5165.0,4504.0,2021-06-03 00:00:00,D,1549,4661,0,7,1000,
392,47127660,A,266.0,228.0,2021-06-03 00:00:00,D,3847,4038,0,7,1000,
394,47127684,A,471.0,3272.0,2021-06-03 00:00:00,D,275,1199,0,7,1000,
395,47127696,A,3499.0,2298.0,2021-06-03 00:00:00,D,1982,5201,0,7,1000,
396,47127708,A,3300.0,2905.0,2021-06-03 00:00:00,D,-1397,4395,0,7,1000,
397,47127720,A,408.0,2245.0,2021-06-03 00:00:00,D,3281,2163,0,7,1000,
398,47127732,A,3055.0,1602.0,2021-06-03 00:00:00,D,6114,5453,0,7,1000,
399,47127744,A,3788.0,4752.0,2021-06-03 00:00:00,D,-2221,3036,0,7,1000,
400,47127756,A,1802.0,1871.0,2021-06-03 00:00:00,D,206,3931,0,7,1000,
401,47127768,A,381.0,3376.0,2021-06-03 00:00:00,D,-5407,1005,0,7,1000,
402,47127780,A,4859.0,5009.0,2021-06-03 00:00:00,D,1348,3850,0,7,1000,
403,47127792,A,2682.0,2029.0,2021-06-03 00:00:00,D,8598,4653,0,7,1000,
404,47127804,A,2912.0,6317.0,2021-06-03 00:00:00,D,-1995,595,0,7,1000,
405,47127816,A,1101.0,181.0,2021-06-03 00:00:00,D,2104,4920,0,7,1000,
406,47127828,A,2504.0,1355.0,2021-06-03 00:00:00,D,2059,5149,0,7,1000,
407,47127840,A,2388.0,2099.0,2021-06-03 00:00:00,D,5369,4289,0,7,1000,
408,47127852,A,3849.0,2057.0,2021-06-03 00:00:00,D,4436,5792,0,7,1000,
409,47127864,A,2076.0,5552.0,2021-06-03 00:00:00,D,-7285,524,0,7,1000,
410,47127876,A,2401.0,6152.0,2021-06-03 00:00:00,D,-1384,249,0,7,1000,
411,47127888,A,1102.0,4991.0,2021-06-03 00:00:00,D,-1703,111,0,7,1000,
412,47127900,A,5456.0,5981.0,2021-06-03 00:00:00,D,3213,3475,0,7,1000,
413,47127912,A,5590.0,15.0,2021-06-03 00:00:00,D,9546,9575,0,7,1000,
414,47127924,A,1357.0,1699.0,2021-06-03 00:00:00,D,2865,3658,0,7,1000,
415,47127936,A,1502.0,6334.0,2021-06-03 00:00:00,D,-3830,-832,0,7,1000,
416,47127948,A,5881.0,708.0,2021-06-03 00:00:00,D,2475,9173,0,7,1000,
417,47127960,A,5204.0,6856.0,2021-06-03 00:00:00,D,-3014,2348,0,7,1000,
418,47127972,A,1687.0,4272.0,2021-06-03 00:00:00,D,-1609,1415,0,7,1000,
419,47127984,A,1271.0,2027.0,2021-06-03 00:00:00,D,-6186,3244,0,7,1000,
420,47127996,A,5893.0,947.0,2021-06-03 00:00:00,D,7301,8946,0,7,1000,
421,47128008,A,4147.0,1516.0,2021-06-03 00:00:00,D,5199,6631,0,7,1000,
422,47128020,A,2727.0,4692.0,2021-06-03 00:00:00,D,-386,2035,0,7,1000,
423,47128032,A,4221.0,1231.0,2021-06-03 00:00:00,D,1825,6990,0,7,1000,
424,47128044,A,279.0,2263.0,2021-06-03 00:00:00,D,-6185,2016,0,7,1000,
425,47128056,A,5645.0,4196.0,2021-06-03 00:00:00,D,10046,5449,0,7,1000,
426,47128068,A,4394.0,6533.0,2021-06-03 00:00:00,D,6168,1861,0,7,1000,
427,47128080,A,215.0,2583.0,2021-06-03 00:00:00,D,3781,1632,0,7,1000,
428,47128092,A,4137.0,6730.0,2021-06-03 00:00:00,D,1591,1407,0,7,1000,
429,47128104,A,5538.0,1227.0,2021-06-03 00:00:00,D,25,8311,0,7,1000,
430,47128116,A,2101.0,720.0,2021-06-03 00:00:00,D,3527,5381,0,7,1000,
431,47128128,A,2168.0,327.0,2021-06-03 00:00:00,D,5259,5841,0,7,1000,
432,47128140,A,3676.0,4249.0,2021-06-03 00:00:00,D,7368,3427,0,7,1000,
433,47128152,A,1813.0,6774.0,2021-06-03 00:00:00,D,-3184,-961,0,7,1000,
434,47128164,A,364.0,4215.0,2021-06-03 00:00:00,D,-9971,149,0,7,1000,
435,47128176,A,171.0,3448.0,2021-06-03 00:00:00,D,-5036,723,0,7,1000,
436,47128188,A,1862.0,5839.0,2021-06-03 00:00:00,D,-1252,23,0,7,1000,
437,47128200,A,1191.0,5878.0,2021-06-03 00:00:00,D,-4727,-687,0,7,1000,
438,47128212,A,682.0,1651.0,2021-06-03 00:00:00,D,-4164,3031,0,7,1000,
439,47128224,A,4437.0,2102.0,2021-06-03 00:00:00,D,11833,6335,0,7,1000,
440,47128236,A,5467.0,538.0,2021-06-03 00:00:00,D,1549,8929,0,7,1000,
441,47128248,A,3276.0,3839.0,2021-06-03 00:00:00,D,-1047,3437,0,7,1000,
442,47128260,A,4157.0,4693.0,2021-06-03 00:00:00,D,3774,3464,0,7,1000,
443,47128272,A,2999.0,500.0,2021-06-03 00:00:00,D,4646,6499,0,4,1000,
444,47128284,A,5640.0,4424.0,2021-06-03 00:00:00,D,6563,5216,0,4,1000,
445,47128296,A,2448.0,3704.0,2021-06-03 00:00:00,D,0,2744,0,4,1000,
446,47128308,A,3868.0,6225.0,2021-06-03 00:00:00,D,1756,1643,0,4,1000,
447,47128320,A,1791.0,3607.0,2021-06-03 00:00:00,D,25,2184,0,4,1000,
448,47128332,A,866.0,3059.0,2021-06-03 00:00:00,D,2316,1807,0,4,1000,
449,47128344,A,4831.0,2645.0,2021-06-03 00:00:00,D,7004,6186,0,4,1000,
450,47128356,A,1016.0,905.0,2021-06-03 00:00:00,D,-3762,4111,0,4,1000,
451,47128368,A,5134.0,1689.0,2021-06-03 00:00:00,D,6659,7445,0,4,1000,
452,47128380,A,5546.0,204.0,2021-06-03 00:00:00,D,12081,9342,0,4,1000,
453,47128392,A,3753.0,4907.0,2021-06-03 00:00:00,D,-208,2846,0,4,1000,
454,47128404,A,1359.0,876.0,2021-06-03 00:00:00,D,-1098,4483,0,12,1000,
455,47128416,A,684.0,5873.0,2021-06-03 00:00:00,D,-3817,-1189,0,12,1000,
456,47128428,A,3056.0,2315.0,2021-06-03 00:00:00,D,1723,4741,0,12,1000,
457,47128440,A,1640.0,3380.0,2021-06-03 00:00:00,D,1988,2260,0,12,1000,
458,47128452,A,3918.0,5393.0,2021-06-03 00:00:00,D,-352,2525,0,12,1000,
459,47128464,A,4579.0,1324.0,2021-06-03 00:00:00,D,7849,7255,0,12,1000,
460,47128476,A,886.0,4181.0,2021-06-03 00:00:00,D,2915,705,0,12,1000,
461,47128488,A,621.0,4776.0,2021-06-03 00:00:00,D,1979,-155,0,12,1000,
462,47128500,A,913.0,3974.0,2021-06-03 00:00:00,D,-2680,939,0,12,1000,
463,47128512,A,26.0,3880.0,2021-06-03 00:00:00,D,-1934,146,0,12,1000,
464,47128524,A,582.0,5985.0,2021-06-03 00:00:00,D,-2949,-1403,0,12,1000,
465,47128536,A,3587.0,3816.0,2021-06-03 00:00:00,D,-160,3771,0,12,1000,
466,47128548,A,166.0,4232.0,2021-06-03 00:00:00,D,-3371,-66,0,12,1000,
467,47128560,A,1727.0,58.0,2021-06-03 00:00:00,D,7986,5669,0,12,1000,
468,47128572,A,4756.0,2635.0,2021-06-03 00:00:00,D,14139,6121,0,12,1000,
469,47128584,A,2937.0,1448.0,2021-06-03 00:00:00,D,11901,5489,0,12,1000,
470,47128596,A,2154.0,5652.0,2021-06-03 00:00:00,D,-2813,502,0,12,1000,
471,47128608,A,4705.0,6374.0,2021-06-03 00:00:00,D,10156,2331,0,12,1000,
472,47128620,A,5645.0,6718.0,2021-06-03 00:00:00,D,522,2927,0,12,1000,
473,47128632,A,4095.0,1966.0,2021-06-03 00:00:00,D,9352,6129,0,12,1000,
474,47128644,A,142.0,6707.0,2021-06-03 00:00:00,D,-3124,-2565,0,12,1000,
475,47128656,A,2414.0,4302.0,2021-06-03 00:00:00,D,3305,2112,0,12,1000,
476,47128668,A,2065.0,818.0,2021-06-03 00:00:00,D,7001,5247,0,12,1000,
477,47128680,A,1100.0,2658.0,2021-06-03 00:00:00,D,2419,2442,0,12,1000,
478,47128692,A,2073.0,606.0,2021-06-03 00:00:00,D,5404,5467,0,12,1000,
479,47128704,A,3809.0,2272.0,2021-06-03 00:00:00,D,-482,5537,0,12,1000,
480,47128716,A,2765.0,5369.0,2021-06-03 00:00:00,D,-3053,1396,0,12,1000,
481,47128728,A,828.0,6710.0,2021-06-03 00:00:00,D,-1599,-1882,0,12,1000,
482,47128740,A,5470.0,5850.0,2021-06-03 00:00:00,D,-1207,3620,0,12,1000,
483,47128752,A,612.0,3970.0,2021-06-03 00:00:00,D,7600,642,0,12,1000,
484,47128764,A,2625.0,6268.0,2021-06-03 00:00:00,D,-3289,357,0,12,1000,
485,47128776,A,1033.0,2101.0,2021-06-03 00:00:00,D,1835,2932,0,12,1000,
486,47128788,A,4308.0,3611.0,2021-06-03 00:00:00,D,4966,4697,0,12,1000,
487,47128800,A,2211.0,5952.0,2021-06-03 00:00:00,D,4981,259,0,12,1000,
488,47128812,A,2133.0,6192.0,2021-06-03 00:00:00,D,-3252,-59,0,12,1000,
489,47128824,A,2603.0,1053.0,2021-06-03 00:00:00,D,6170,5550,0,12,1000,
490,47128836,A,4279.0,2693.0,2021-06-03 00:00:00,D,2223,5586,0,12,1000,
491,47128848,A,1290.0,6573.0,2021-06-03 00:00:00,D,-3302,-1283,0,12,1000,
492,47128860,A,4413.0,3498.0,2021-06-03 00:00:00,D,4956,4915,0,12,1000,
493,47128872,A,5374.0,2651.0,2021-06-03 00:00:00,D,8235,6723,0,12,1000,
494,47128884,A,2808.0,2495.0,2021-06-03 00:00:00,D,6574,4313,0,12,1000,
495,47128896,A,2009.0,1674.0,2021-06-03 00:00:00,D,-7456,4335,0,12,1000,
496,47128908,A,2268.0,3541.0,2021-06-03 00:00:00,D,700,2727,0,12,1000,
497,47128920,A,442.0,2769.0,2021-06-03 00:00:00,D,4718,1673,0,12,1000,
498,47128932,A,652.0,1150.0,2021-06-03 00:00:00,D,-854,3502,0,12,1000,
499,47128944,A,2628.0,2895.0,2021-06-03 00:00:00,D,3427,3733,0,12,1000,
500,47128956,A,4896.0,6512.0,2021-06-03 00:00:00,D,3799,2384,0,12,1000,
501,47128968,A,3476.0,3780.0,2021-06-03 00:00:00,D,8748,3696,0,12,1000,
502,47128980,A,2015.0,80.0,2021-06-03 00:00:00,D,6589,5935,0,12,1000,
503,47128992,A,5111.0,3495.0,2021-06-03 00:00:00,D,10927,5616,0,12,1000,
504,47129004,A,2855.0,6260.0,2021-06-03 00:00:00,D,-7043,595,0,12,1000,
505,47129016,A,4135.0,163.0,2021-06-03 00:00:00,D,9999,7972,0,12,1000,
506,47129028,A,1804.0,2905.0,2021-06-03 00:00:00,D,522,2899,0,12,1000,
507,47129040,A,739.0,655.0,2021-06-03 00:00:00,D,4582,4084,0,12,1000,
508,47129052,A,5712.0,5835.0,2021-06-03 00:00:00,D,1163,3877,0,12,1000,
509,47129064,A,3457.0,1584.0,2021-06-03 00:00:00,D,3040,5873,0,12,1000,
510,47129076,A,2413.0,5529.0,2021-06-03 00:00:00,D,3944,884,0,12,1000,
511,47129088,A,4326.0,803.0,2021-06-03 00:00:00,D,5990,7523,0,12,1000,
512,47129100,A,2473.0,6798.0,2021-06-03 00:00:00,D,-1871,-325,0,12,1000,
513,47129112,A,1989.0,2421.0,2021-06-03 00:00:00,D,-262,3568,0,12,1000,
514,47129124,A,3883.0,2241.0,2021-06-03 00:00:00,D,12357,5642,0,12,1000,
515,47129136,A,3530.0,316.0,2021-06-03 00:00:00,D,11500,7214,0,12,1000,
516,47129148,A,2400.0,6628.0,2021-06-03 00:00:00,D,-5187,-228,0,12,1000,
517,47129160,A,5500.0,5440.0,2021-06-03 00:00:00,D,4519,4060,0,12,1000,
518,47129172,A,1837.0,1290.0,2021-06-03 00:00:00,D,-2251,4547,0,12,1000,
519,47129184,A,2271.0,3884.0,2021-06-03 00:00:00,D,-9616,2387,0,12,1000,
520,47129196,A,211.0,2341.0,2021-06-03 00:00:00,D,1020,1870,0,12,1000,
521,47129208,A,2252.0,3368.0,2021-06-03 00:00:00,D,836,2884,0,12,1000,
522,47129220,A,5441.0,870.0,2021-06-03 00:00:00,D,4115,8571,0,12,1000,
523,47129232,A,1497.0,5228.0,2021-06-03 00:00:00,D,-3721,269,0,12,1000,
524,47129244,A,1814.0,470.0,2021-06-03 00:00:00,D,13708,5344,0,12,1000,
525,47129256,A,5956.0,960.0,2021-06-03 00:00:00,D,7812,8996,0,12,1000,
526,47129268,A,4115.0,1813.0,2021-06-03 00:00:00,D,14520,6302,0,12,1000,
527,47129280,A,1390.0,367.0,2021-06-03 00:00:00,D,3386,5023,0,12,1000,
528,47129292,A,394.0,5493.0,2021-06-03 00:00:00,D,572,-1099,0,12,1000,
529,47129304,A,4190.0,799.0,2021-06-03 00:00:00,D,1927,7391,0,12,1000,
530,47129316,A,3555.0,4009.0,2021-06-03 00:00:00,D,-1052,3546,0,12,1000,
531,47129328,A,3762.0,3372.0,2021-06-03 00:00:00,D,3213,4390,0,12,1000,
532,47129340,A,84.0,568.0,2021-06-03 00:00:00,D,5715,3516,0,12,1000,
533,47129352,A,2707.0,832.0,2021-06-03 00:00:00,D,3186,5875,0,12,1000,
534,47129364,A,4320.0,4022.0,2021-06-03 00:00:00,D,-1127,4298,0,12,1000,
535,47129376,A,2200.0,31.0,2021-06-03 00:00:00,D,5856,6169,0,12,1000,
536,47129388,A,5005.0,4958.0,2021-06-03 00:00:00,D,4058,4047,0,12,1000,
537,47129400,A,1100.0,6588.0,2021-06-03 00:00:00,D,-2414,-1488,0,12,1000,
538,47129412,A,5823.0,3309.0,2021-06-03 00:00:00,D,5647,6514,0,12,1000,
539,47129424,A,5664.0,6288.0,2021-06-03 00:00:00,D,3942,3376,0,12,1000,
540,47129436,A,108.0,3167.0,2021-06-03 00:00:00,D,-8204,941,0,12,1000,
541,47129448,A,1922.0,2754.0,2021-06-03 00:00:00,D,2894,3168,0,12,1000,
542,47129460,A,1701.0,2491.0,2021-06-03 00:00:00,D,4329,3210,0,12,1000,
543,47129472,A,251.0,2928.0,2021-06-03 00:00:00,D,1727,1323,0,12,1000,
544,47129484,A,572.0,1307.0,2021-06-03 00:00:00,D,3749,3265,0,12,1000,
545,47129496,A,4186.0,2935.0,2021-06-03 00:00:00,D,6437,5251,0,12,1000,
546,47129508,A,2006.0,5115.0,2021-06-03 00:00:00,D,2084,891,0,12,1000,
547,47129520,A,3299.0,283.0,2021-06-03 00:00:00,D,4362,7016,0,12,1000,
548,47129532,A,2851.0,2330.0,2021-06-03 00:00:00,D,7192,4521,0,12,1000,
549,47129544,A,4129.0,1385.0,2021-06-03 00:00:00,D,8445,6744,0,12,1000,
550,47129556,A,3669.0,542.0,2021-06-03 00:00:00,D,7120,7127,0,12,1000,
551,47129568,A,2641.0,5656.0,2021-06-03 00:00:00,D,666,985,0,12,1000,
552,47129580,A,5509.0,1043.0,2021-06-03 00:00:00,D,8156,8466,0,12,1000,
553,47129592,A,4142.0,6572.0,2021-06-03 00:00:00,D,58,1570,0,12,1000,
554,47129604,A,3021.0,4750.0,2021-06-03 00:00:00,D,-5353,2271,0,12,1000,
555,47129616,A,5757.0,24.0,2021-06-03 00:00:00,D,6867,9733,0,12,1000,
556,47129628,A,2380.0,2021.0,2021-06-03 00:00:00,D,-356,4359,0,12,1000,
557,47129640,A,4056.0,3343.0,2021-06-03 00:00:00,D,5050,4713,0,12,1000,
558,47129652,A,3590.0,2951.0,2021-06-03 00:00:00,D,3517,4639,0,12,1000,
559,47129664,A,3854.0,307.0,2021-06-03 00:00:00,D,6061,7547,0,12,1000,
560,47129676,A,5166.0,4250.0,2021-06-03 00:00:00,D,3526,4916,0,12,1000,
561,47129688,A,4993.0,4567.0,2021-06-03 00:00:00,D,6632,4426,0,12,1000,
562,47129700,A,5166.0,1759.0,2021-06-03 00:00:00,D,5874,7407,0,12,1000,
563,47129712,A,3805.0,4137.0,2021-06-03 00:00:00,D,331,3668,0,12,1000,
564,47129724,A,1519.0,1781.0,2021-06-03 00:00:00,D,2598,3738,0,12,1000,
565,47129736,A,5881.0,6106.0,2021-06-03 00:00:00,D,3197,3775,0,12,1000,
566,47129748,A,2410.0,4393.0,2021-06-03 00:00:00,D,-7247,2017,0,12,1000,
567,47129760,A,2370.0,4576.0,2021-06-03 00:00:00,D,2391,1794,0,12,1000,
568,47129772,A,3827.0,2734.0,2021-06-03 00:00:00,D,-989,5093,0,12,1000,
569,47129784,A,1358.0,1924.0,2021-06-03 00:00:00,D,8241,3434,0,12,1000,
570,47129796,A,4848.0,3635.0,2021-06-03 00:00:00,D,2929,5213,0,12,1000,
571,47129808,A,2.0,22.0,2021-06-03 00:00:00,D,5059,3980,0,12,1000,
572,47129820,A,1300.0,805.0,2021-06-03 00:00:00,D,6671,4495,0,12,1000,
573,47129832,A,4429.0,473.0,2021-06-03 00:00:00,D,10805,7956,0,12,1000,
574,47129844,A,2052.0,6239.0,2021-06-03 00:00:00,D,431,-187,0,12,1000,
575,47129856,A,2531.0,1300.0,2021-06-03 00:00:00,D,6426,5231,0,12,1000,
576,47129868,A,2404.0,4963.0,2021-06-03 00:00:00,D,1721,1441,0,12,1000,
577,47129880,A,838.0,3001.0,2021-06-03 00:00:00,D,-1616,1837,0,12,1000,
578,47129892,A,355.0,2620.0,2021-06-03 00:00:00,D,859,1735,0,12,1000,
579,47129904,A,4589.0,1808.0,2021-06-03 00:00:00,D,6961,6781,0,12,1000,
580,47129916,A,1781.0,3884.0,2021-06-03 00:00:00,D,4520,1897,0,12,1000,
581,47129928,A,2903.0,4996.0,2021-06-03 00:00:00,D,1945,1907,0,12,1000,
582,47129940,A,5594.0,39.0,2021-06-03 00:00:00,D,11143,9555,0,12,1000,
583,47129952,A,3742.0,4485.0,2021-06-03 00:00:00,D,4324,3257,0,12,1000,
584,47129964,A,1062.0,4595.0,2021-06-03 00:00:00,D,-1417,467,0,12,1000,
585,47129976,A,5997.0,913.0,2021-06-03 00:00:00,D,11686,9084,0,12,1000,
586,47129988,A,4831.0,6784.0,2021-06-03 00:00:00,D,4109,2047,0,12,1000,
587,47130000,A,4412.0,2270.0,2021-06-03 00:00:00,D,8888,6142,0,12,1000,
588,47130012,A,5541.0,4752.0,2021-06-03 00:00:00,D,6947,4789,0,12,1000,
589,47130024,A,2567.0,3439.0,2021-06-03 00:00:00,D,4641,3128,0,12,1000,
590,47130036,A,2027.0,2636.0,2021-06-03 00:00:00,D,3123,3391,0,12,1000,
591,47130048,A,5930.0,3748.0,2021-06-03 00:00:00,D,8368,6182,0,12,1000,
592,47130060,A,1277.0,3826.0,2021-06-03 00:00:00,D,3609,1451,0,12,1000,
593,47130072,A,2116.0,1408.0,2021-06-03 00:00:00,D,2381,4708,0,12,1000,
594,47130084,A,5951.0,5774.0,2021-06-03 00:00:00,D,6508,4177,0,12,1000,
595,47130096,A,1201.0,5774.0,2021-06-03 00:00:00,D,-41,-573,0,12,1000,
596,47130108,A,4645.0,2513.0,2021-06-03 00:00:00,D,5610,6132,0,12,1000,
597,47130120,A,255.0,3775.0,2021-06-03 00:00:00,D,-1757,480,0,12,1000,
598,47130132,A,2447.0,4357.0,2021-06-03 00:00:00,D,3465,2090,0,12,1000,
599,47130144,A,235.0,2483.0,2021-06-03 00:00:00,D,4194,1752,0,12,1000,
600,47130156,A,2078.0,1610.0,2021-06-03 00:00:00,D,5521,4468,0,12,1000,
601,47130168,A,4671.0,1449.0,2021-06-03 00:00:00,D,12923,7222,0,12,1000,
602,47130180,A,3865.0,2366.0,2021-06-03 00:00:00,D,2833,5499,0,12,1000,
603,47130192,A,450.0,5924.0,2021-06-03 00:00:00,D,-283,-1474,0,12,1000,
